ID,ADDRESS,CITY,STATE,ZIP CODE,LNG,LAT,NEIGHBORHOOD,BUILDING CLASS CATEGORY,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
908,1919 EAST 33RD STREET,Brooklyn,NY,11234,-73.9349,40.609596,MARINE PARK,02 TWO FAMILY DWELLINGS,"2,000","1,596",1940,"650,000",4/24/17
909,1630 EAST 51ST STREET,Brooklyn,NY,11234,-73.926056,40.62061,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,"2,500","2,250",2016,"650,000",4/24/17
910,333 ESSEX STREET,Brooklyn,NY,11208,-73.88218,40.675926,EAST NEW YORK,03 THREE FAMILY DWELLINGS,"3,750","2,300",1960,"650,000",5/5/17
912,1362 EAST 36TH STREET,Brooklyn,NY,11234,-73.93971,40.619656,MARINE PARK,01 ONE FAMILY DWELLINGS,"1,600","1,771",1940,"650,000",5/9/17
913,916 THOMAS S. BOYLAND ST,Brooklyn,NY,11212,-73.91068,40.658005,BROWNSVILLE,03 THREE FAMILY DWELLINGS,"2,000","4,800",2006,"650,000",5/11/17
914,169 LINWOOD STREET,Brooklyn,NY,11208,-73.88417,40.681755,CYPRESS HILLS,03 THREE FAMILY DWELLINGS,"2,147","2,700",1910,"650,000",5/16/17
915,2165 63RD STREET,Brooklyn,NY,11204,-73.98105,40.61551,BOROUGH PARK,01 ONE FAMILY DWELLINGS,"2,300","1,784",1925,"650,000",5/23/17
916,2900 PITKIN AVENUE,Brooklyn,NY,11208,-73.86473,40.67642,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,150","2,100",1920,"650,000",5/23/17
917,222 ELMWOOD AVENUE,Brooklyn,NY,11230,-73.97502,40.62715,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"1,264",960,1945,"650,000",5/24/17
918,8821 AVENUE N,Brooklyn,NY,11236,-73.89817,40.631214,CANARSIE,02 TWO FAMILY DWELLINGS,"3,700","3,040",1960,"651,680",3/8/17
919,325 EAST 32ND STREET,Brooklyn,NY,11226,-73.94678,40.642708,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,"2,050","2,096",1899,"652,000",1/31/17
920,957 CRESCENT STREET,Brooklyn,NY,11208,-73.86717,40.664043,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","1,760",1920,"652,000",4/28/17
921,621 ROGERS AVENUE,Brooklyn,NY,11225,-73.95308,40.656425,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,"1,850","1,158",1905,"654,000",3/28/17
922,1327 EAST 87TH STREET,Brooklyn,NY,11236,-73.90032,40.63177,CANARSIE,01 ONE FAMILY DWELLINGS,"2,176",720,1925,"654,808",2/10/17
923,223 FOUNTAIN AVENUE,Brooklyn,NY,11208,-73.875145,40.674427,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,667","1,280",1930,"655,000",5/10/17
924,432 WARWICK STREET,Brooklyn,NY,11207,-73.88575,40.673,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,500","3,040",1910,"657,000",3/15/17
925,345 HERZL STREET,Brooklyn,NY,11212,-73.9134,40.66107,BROWNSVILLE,02 TWO FAMILY DWELLINGS,"2,000","3,600",2005,"658,000",1/4/17
926,436 EAST 55TH STREET,Brooklyn,NY,11203,-73.925064,40.64729,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,500","2,320",1920,"659,999",4/10/17
927,990 HANCOCK STREET,Brooklyn,NY,11221,-73.915886,40.68742,BUSHWICK,02 TWO FAMILY DWELLINGS,"2,000","2,700",1915,"660,000",1/11/17
928,703 ROCKAWAY PARKWAY,Brooklyn,NY,11236,-73.91025,40.652256,CANARSIE,02 TWO FAMILY DWELLINGS,"3,250","3,019",1960,"660,000",1/13/17
929,18 PAERDEGAT 14 STREET,Brooklyn,NY,11236,-73.902214,40.627342,CANARSIE,03 THREE FAMILY DWELLINGS,"2,133","2,945",1960,"660,000",1/19/17
930,1085 EAST 53RD STREET,Brooklyn,NY,11234,-73.92539,40.63249,FLATLANDS,02 TWO FAMILY DWELLINGS,"1,800","1,962",1955,"660,000",1/30/17
931,2065 EAST 34TH STREET,Brooklyn,NY,11234,-73.93165,40.607784,MARINE PARK,02 TWO FAMILY DWELLINGS,"1,800","1,890",1935,"660,000",2/22/17
932,1639 PACIFIC STREET,Brooklyn,NY,11213,-73.93634,40.676926,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"1,313","1,897",1905,"660,000",3/23/17
933,1738 74TH STREET,Brooklyn,NY,11204,-73.99679,40.61485,BENSONHURST,01 ONE FAMILY DWELLINGS,"1,333","1,056",1925,"660,000",4/21/17
934,17 PILLING STREET,Brooklyn,NY,11207,-73.90882,40.68271,BUSHWICK,02 TWO FAMILY DWELLINGS,"1,658","1,989",1910,"660,000",5/8/17
935,1869 COLEMAN STREET,Brooklyn,NY,11234,-73.930176,40.61426,MARINE PARK,01 ONE FAMILY DWELLINGS,"2,300","1,260",1940,"663,000",3/20/17
936,1892 BERGEN STREET,Brooklyn,NY,11233,-73.9181,40.674355,OCEAN HILL,03 THREE FAMILY DWELLINGS,"2,000","2,700",1901,"663,899",5/16/17
937,1220 EAST 56 STREET,Brooklyn,NY,11234,-73.92181,40.62583,FLATLANDS,02 TWO FAMILY DWELLINGS,"2,400","2,504",1950,"664,000",1/31/17
938,3702 SHORE PARKWAY,Brooklyn,NY,11235,-73.938736,40.58546,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,027","1,728",1940,"665,000",2/17/17
940,1630 BROOKLYN AVENUE,Brooklyn,NY,11210,-73.94193,40.633568,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"4,000","2,104",1925,"665,000",3/7/17
941,1406 EAST 89TH STREET,Brooklyn,NY,11236,-73.89739,40.631332,CANARSIE,02 TWO FAMILY DWELLINGS,"2,392","3,063",1960,"665,000",3/9/17
942,2173 BROWN STREET,Brooklyn,NY,11229,-73.93968,40.59916,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"2,500","1,116",1950,"665,000",4/18/17
944,4634 BEACH 46TH STREET,Brooklyn,NY,11224,-74.010956,40.57629,SEAGATE,02 TWO FAMILY DWELLINGS,"2,973","1,808",1930,"665,000",4/24/17
945,456 MILLER AVENUE,Brooklyn,NY,11207,-73.89042,40.669495,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","1,880",1930,"665,000",5/25/17
946,622 TROY AVENUE,Brooklyn,NY,11203,-73.93694,40.65855,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,"1,680","1,527",1945,"669,000",2/15/17
947,9001 FARRAGUT ROAD,Brooklyn,NY,11236,-73.90919,40.643272,CANARSIE,02 TWO FAMILY DWELLINGS,"2,046","2,080",1999,"669,500",2/17/17
948,47 BUFFALO AVENUE,Brooklyn,NY,11233,-73.92474,40.67737,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,979,"3,420",1901,"669,722",3/30/17
949,2202 EAST 70TH STREET,Brooklyn,NY,11234,-73.90617,40.61758,BERGEN BEACH,02 TWO FAMILY DWELLINGS,"2,650","1,480",1965,"670,000",1/11/17
950,1015 CHURCH AVENUE,Brooklyn,NY,11218,-73.97012,40.646683,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"1,400","1,806",1928,"670,000",1/18/17
951,46 PAERDEGAT 2 STREET,Brooklyn,NY,11236,-73.91167,40.632404,CANARSIE,02 TWO FAMILY DWELLINGS,"1,983","2,165",1965,"670,000",2/15/17
952,339 EAST 29TH STREET,Brooklyn,NY,11226,-73.94962,40.642254,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS,"2,000","2,108",1901,"670,000",2/23/17
953,76 MINNA STREET,Brooklyn,NY,11218,-73.98389,40.64546,KENSINGTON,02 TWO FAMILY DWELLINGS,"2,667","2,717",1940,"670,000",3/9/17
954,1688 EAST 49TH STREET,Brooklyn,NY,11234,-73.927956,40.619507,FLATLANDS,02 TWO FAMILY DWELLINGS,"2,217","2,088",1925,"670,000",3/23/17
955,458 EAST 56TH STREET,Brooklyn,NY,11203,-73.92391,40.6456,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,754","2,286",1950,"670,000",3/24/17
956,9410 AVENUE N,Brooklyn,NY,11236,-73.89383,40.634007,CANARSIE,02 TWO FAMILY DWELLINGS,"2,300","2,823",1960,"670,000",4/5/17
957,2771 MILL AVENUE,Brooklyn,NY,11234,-73.91504,40.607185,MILL BASIN,01 ONE FAMILY DWELLINGS,"1,792","1,360",1960,"670,000",5/11/17
958,241 WYONA STREET,Brooklyn,NY,11207,-73.8932,40.67304,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,233","1,650",1910,"670,161",2/15/17
959,3826 CYPRESS AVENUE,Brooklyn,NY,11224,-74.006645,40.578598,SEAGATE,03 THREE FAMILY DWELLINGS,"4,000","2,968",1925,"670,844",5/18/17
960,1266 E. 86TH STREET,Brooklyn,NY,11236,-73.90224,40.632374,CANARSIE,02 TWO FAMILY DWELLINGS,"2,150","1,956",1955,"675,000",1/17/17
961,1813 AVENUE V,Brooklyn,NY,11229,-73.95298,40.597054,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"2,000","1,424",1925,"675,000",1/17/17
962,245 EAST 26TH STREET,Brooklyn,NY,11226,-73.95269,40.643692,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"1,800","1,506",1925,"675,000",1/25/17
963,141 NICHOLS AVENUE,Brooklyn,NY,11208,-73.86931,40.687313,CYPRESS HILLS,03 THREE FAMILY DWELLINGS,"2,500","2,248",1905,"675,000",2/3/17
964,1134 SUTTER AVENUE,Brooklyn,NY,11208,-73.87633,40.67215,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,250","2,280",1910,"675,000",2/23/17
965,1549 50TH STREET,Brooklyn,NY,11219,-73.98721,40.631157,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"4,007","4,564",1910,"675,000",2/24/17
966,1549 50TH STREET,Brooklyn,NY,11219,-73.98721,40.631157,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"4,007","4,564",1910,"675,000",2/24/17
967,105 SCHENECTADY AVENUE,Brooklyn,NY,11213,-73.93325,40.675617,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,300","2,300",1900,"675,000",2/27/17
968,1441 EAST 29TH STREET,Brooklyn,NY,11210,-73.94585,40.61596,MIDWOOD,01 ONE FAMILY DWELLINGS,"2,100","1,650",1930,"675,000",3/3/17
969,2469 BRAGG STREET,Brooklyn,NY,11235,-73.93467,40.593025,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,000","2,265",1955,"675,000",4/24/17
970,18 SHERIDAN AVENUE,Brooklyn,NY,11208,-73.86801,40.682175,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,702","1,936",1920,"675,000",4/25/17
971,1951 PACIFIC STREET,Brooklyn,NY,11233,-73.92392,40.676247,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS,"2,183","3,078",2001,"675,000",4/26/17
972,924 EAST 99TH STREET,Brooklyn,NY,11236,-73.89854,40.64424,CANARSIE,02 TWO FAMILY DWELLINGS,"2,000","1,204",1925,"675,000",5/16/17
973,749 NEW JERSEY AVE,Brooklyn,NY,11207,-73.89158,40.661255,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,967","1,482",1920,"675,000",5/23/17
974,890 HERKIMER STREET,Brooklyn,NY,11233,-73.92399,40.678234,BEDFORD STUYVESANT,01 ONE FAMILY DWELLINGS,"2,058","1,040",1901,"675,000",5/25/17
975,1857 EAST 31ST STREET,Brooklyn,NY,11234,-73.93755,40.609776,MARINE PARK,02 TWO FAMILY DWELLINGS,"2,000","1,852",1935,"675,000",5/25/17
976,3728 OCEANIC AVENUE,Brooklyn,NY,11224,-74.003845,40.575413,SEAGATE,02 TWO FAMILY DWELLINGS,"3,000","2,440",1920,"678,000",3/1/17
977,570 EAST 87TH STREET,Brooklyn,NY,11236,-73.91251,40.642708,CANARSIE,02 TWO FAMILY DWELLINGS,"1,950","1,596",1950,"678,000",5/3/17
978,441 BAINBRIDGE STREET,Brooklyn,NY,11233,-73.91904,40.682354,OCEAN HILL,02 TWO FAMILY DWELLINGS,"1,800","1,260",1899,"678,345",2/6/17
979,1240 EAST 34TH STREET,Brooklyn,NY,11210,-73.94279,40.62553,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,"2,000","1,261",1935,"679,000",5/16/17
980,1794 WEST 7TH STREET,Brooklyn,NY,11223,-73.97989,40.60366,GRAVESEND,01 ONE FAMILY DWELLINGS,"1,294","1,484",1920,"680,000",1/10/17
981,30 BERGEN BEACH PLACE,Brooklyn,NY,11234,-73.914894,40.622314,BERGEN BEACH,01 ONE FAMILY DWELLINGS,"2,882","2,625",1998,"680,000",1/31/17
982,8503 16TH AVENUE,Brooklyn,NY,11214,-74.00674,40.61062,BENSONHURST,02 TWO FAMILY DWELLINGS,"1,600","1,504",1925,"680,000",2/7/17
983,1133 EAST 84TH STREET,Brooklyn,NY,11236,-73.90606,40.63353,CANARSIE,03 THREE FAMILY DWELLINGS,"2,167","2,870",1965,"680,000",2/16/17
984,622 ASHFORD STREET,Brooklyn,NY,11207,-73.88329,40.66672,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,800","1,568",1901,"680,000",3/16/17
985,658 WATKINS STREET,Brooklyn,NY,11212,-73.90431,40.655785,BROWNSVILLE,03 THREE FAMILY DWELLINGS,"2,500","3,280",1930,"680,000",3/17/17
986,33 KINGS PLACE,Brooklyn,NY,11223,-73.97504,40.603447,GRAVESEND,01 ONE FAMILY DWELLINGS,"2,000","1,048",1920,"680,000",3/30/17
987,920 EAST 88TH STREET,Brooklyn,NY,11236,-73.907,40.638855,CANARSIE,02 TWO FAMILY DWELLINGS,"3,233","2,496",1940,"680,000",4/7/17
988,2527 EAST 19TH STREET,Brooklyn,NY,11235,-73.95082,40.589863,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,138","1,785",1930,"680,000",4/21/17
989,2218 EAST 73RD STREET,Brooklyn,NY,11234,-73.90378,40.618744,BERGEN BEACH,01 ONE FAMILY DWELLINGS,"4,000","1,128",1930,"680,000",4/27/17
990,634 EAST 105 STREET,Brooklyn,NY,11236,-73.897354,40.64996,CANARSIE,01 ONE FAMILY DWELLINGS,"1,750","1,020",1925,"682,636",3/29/17
991,143 PATCHEN AVENUE,Brooklyn,NY,11221,-73.92679,40.686577,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"1,600","2,988",1899,"685,000",1/3/17
992,683 GEORGIA AVENUE,Brooklyn,NY,11207,-73.89379,40.659927,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,000","2,000",1899,"685,000",1/17/17
993,1951 EAST 38TH STREET,Brooklyn,NY,11234,-73.93078,40.611496,MARINE PARK,01 ONE FAMILY DWELLINGS,"2,000","1,376",1930,"685,000",1/19/17
994,1238 EAST 68TH STREET,Brooklyn,NY,11234,-73.91625,40.624,BERGEN BEACH,02 TWO FAMILY DWELLINGS,"2,787","1,998",1970,"685,000",1/23/17
995,3234 FULTON STREET,Brooklyn,NY,11208,-73.87603,40.682556,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"1,900","3,230",1910,"685,000",1/26/17
996,1019 EAST 80TH STREET,Brooklyn,NY,11236,-73.91104,40.633514,CANARSIE,02 TWO FAMILY DWELLINGS,"2,017","2,760",1965,"685,000",2/27/17
997,1160 EAST 73RD STREET,Brooklyn,NY,11234,-73.914925,40.627373,BERGEN BEACH,02 TWO FAMILY DWELLINGS,"1,992","2,375",1970,"685,000",3/16/17
998,2152 BATCHELDER STREET,Brooklyn,NY,11229,-73.938835,40.59962,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"1,833","1,116",1950,"685,000",4/17/17
999,181 MONROE STREET,Brooklyn,NY,11216,-73.951546,40.685364,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,500","1,364",1899,"685,000",5/4/17
1000,336A AVENUE T,Brooklyn,NY,11223,-73.97231,40.599377,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,"1,720",992,1950,"686,400",1/24/17
1001,1127 EAST 15TH STREET,Brooklyn,NY,11230,-73.96079,40.62207,MIDWOOD,01 ONE FAMILY DWELLINGS,"1,269","1,352",1901,"688,000",3/23/17
1002,205 LOGAN STREET,Brooklyn,NY,11208,-73.87779,40.681767,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,268","1,672",1910,"689,000",1/13/17
1003,1048 EAST 16TH STREET,Brooklyn,NY,11230,-73.96025,40.62411,MIDWOOD,02 TWO FAMILY DWELLINGS,"1,473","1,848",1945,"690,000",1/4/17
1004,1828 EAST 33RD STREET,Brooklyn,NY,11234,-73.93658,40.61108,MARINE PARK,01 ONE FAMILY DWELLINGS,"2,000","2,040",1925,"690,000",1/25/17
1005,2342 EAST 15TH STREET,Brooklyn,NY,11229,-73.955376,40.59338,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"2,000","1,408",1930,"690,000",1/27/17
1006,2130 EAST 37TH STREET,Brooklyn,NY,11234,-73.92818,40.608044,MARINE PARK,01 ONE FAMILY DWELLINGS,"2,167","1,192",1920,"690,000",3/3/17
1007,748 EAST 89TH STREET,Brooklyn,NY,11236,-73.907936,40.640804,CANARSIE,02 TWO FAMILY DWELLINGS,"4,258","2,304",1965,"690,000",3/21/17
1008,181 LINWOOD STREET,Brooklyn,NY,11208,-73.8841,40.68149,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,147","2,208",1910,"690,000",3/23/17
1009,227 EAST 28TH STREET,Brooklyn,NY,11226,-73.950775,40.644245,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS,"1,170","2,100",2007,"690,000",3/29/17
1010,700 LOGAN STREET,Brooklyn,NY,11208,-73.87446,40.668724,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,400","2,000",1920,"690,000",4/26/17
1011,3715 NEPTUNE AVENUE,Brooklyn,NY,11224,-74.00369,40.576843,SEAGATE,03 THREE FAMILY DWELLINGS,"3,000","2,282",1901,"690,000",4/27/17
1012,10516 FLATLANDS 5 STREET,Brooklyn,NY,11236,-73.888115,40.64235,CANARSIE,02 TWO FAMILY DWELLINGS,"4,250","2,448",1970,"690,000",4/28/17
1013,1121 EAST 43RD STREET,Brooklyn,NY,11210,-73.93456,40.62734,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,000","2,310",1950,"690,000",5/9/17
1014,574 EAST 87TH STREET,Brooklyn,NY,11236,-73.91245,40.64265,CANARSIE,02 TWO FAMILY DWELLINGS,"1,950","1,596",1950,"690,000",5/11/17
1015,492 BERRIMAN STREET,Brooklyn,NY,11208,-73.87716,40.66653,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,800","1,432",1925,"690,000",5/25/17
1016,1576 EAST 21ST STREET,Brooklyn,NY,11210,-73.95323,40.614525,MIDWOOD,01 ONE FAMILY DWELLINGS,"2,000","1,280",1930,"690,500",2/24/17
1017,100 PINE STREET,Brooklyn,NY,11208,-73.87342,40.684208,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"1,833","2,430",1899,"695,000",2/24/17
1018,973 EAST 93RD STREET,Brooklyn,NY,11236,-73.90782,40.645298,CANARSIE,02 TWO FAMILY DWELLINGS,"2,500","1,560",2004,"695,000",4/25/17
1019,263 EAST 39TH STREET,Brooklyn,NY,11203,-73.94092,40.650948,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"3,408","1,428",1920,"695,000",4/28/17
1020,2683 EAST 63RD STREET,Brooklyn,NY,11234,-73.912224,40.608044,MILL BASIN,01 ONE FAMILY DWELLINGS,"2,600","1,152",1960,"695,000",4/28/17
1021,222 AUTUMN AVENUE,Brooklyn,NY,11208,-73.87045,40.684826,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,"2,003","2,080",1910,"695,000",5/3/17
1022,10607 AVENUE J,Brooklyn,NY,11236,-73.89205,40.64639,CANARSIE,02 TWO FAMILY DWELLINGS,"2,000","2,280",1960,"695,000",5/5/17
1023,923 LINDEN BOULEVARD,Brooklyn,NY,11203,-73.9237,40.654236,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,"3,712","2,992",1930,"695,000",5/18/17
1024,323 ASHFORD STREET,Brooklyn,NY,11207,-73.885216,40.674263,EAST NEW YORK,03 THREE FAMILY DWELLINGS,"2,460","3,000",1899,"695,000",5/25/17
1025,1387 EAST 17TH STREET,Brooklyn,NY,11230,-73.95778,40.616295,MIDWOOD,02 TWO FAMILY DWELLINGS,"1,700","1,548",1930,"697,000",1/10/17
1026,2066 64TH STREET,Brooklyn,NY,11204,-73.98367,40.616173,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,300","1,600",1915,"698,000",1/23/17
1027,559 MILLER AVENUE,Brooklyn,NY,11207,-73.889725,40.666824,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,375","3,840",1920,"699,000",1/30/17
1028,6209 STRICKLAND AVENUE,Brooklyn,NY,11234,-73.91189,40.6138,MILL BASIN,01 ONE FAMILY DWELLINGS,"5,000",972,1950,"699,000",4/18/17
1029,471 MILLER AVENUE,Brooklyn,NY,11207,-73.890335,40.669212,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,900","1,880",1930,"700,000",1/4/17
1030,1246 BUSHWICK AVENUE,Brooklyn,NY,11207,-73.91453,40.687435,BUSHWICK,03 THREE FAMILY DWELLINGS,"1,488","8,911",1925,"700,000",1/12/17
1031,1607 42ND STREET,Brooklyn,NY,11204,-73.9811,40.634766,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,604","2,360",1925,"700,000",1/17/17
1032,1807 AVENUE V,Brooklyn,NY,11229,-73.953026,40.59705,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,"2,900","1,662",1925,"700,000",1/18/17
1033,1672 73RD STREET,Brooklyn,NY,11204,-73.99787,40.616417,BENSONHURST,01 ONE FAMILY DWELLINGS,"1,500",986,1910,"700,000",1/31/17
1034,209 SUNNYSIDE AVENUE,Brooklyn,NY,11207,-73.889946,40.68265,CYPRESS HILLS,03 THREE FAMILY DWELLINGS,"2,200","3,300",1931,"700,000",1/31/17
1035,1838 WEST 8TH STREET,Brooklyn,NY,11223,-73.98058,40.60232,GRAVESEND,02 TWO FAMILY DWELLINGS,"2,000","2,224",1905,"700,000",1/31/17
1036,658 SAPPHIRE STREET,Brooklyn,NY,11208,-73.85585,40.664562,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,902","3,465",1988,"700,000",2/2/17
1037,901 HERKIMER STREET,Brooklyn,NY,11233,-73.92349,40.67822,BEDFORD STUYVESANT,01 ONE FAMILY DWELLINGS,"2,500",540,1899,"700,000",2/7/17
1038,818 5 AVENUE,Brooklyn,NY,11232,-74.000626,40.65443,SUNSET PARK,02 TWO FAMILY DWELLINGS,800,"1,160",1920,"700,000",2/17/17
1039,2128 EAST 70TH STREET,Brooklyn,NY,11234,-73.907585,40.618847,BERGEN BEACH,03 THREE FAMILY DWELLINGS,"3,033","3,430",1975,"700,000",2/23/17
1040,1525 ST JOHNS PLACE,Brooklyn,NY,11213,-73.92725,40.670387,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,405","3,340",1920,"700,000",2/23/17
1041,260 45TH STREET,Brooklyn,NY,11220,-74.0127,40.651096,BUSH TERMINAL,02 TWO FAMILY DWELLINGS,"1,736","1,672",1910,"700,000",2/27/17
1042,303 CATON AVE,Brooklyn,NY,11218,-73.9781,40.64754,KENSINGTON,01 ONE FAMILY DWELLINGS,"2,000","2,165",1915,"700,000",2/27/17
1043,1446 EAST 4TH STREET,Brooklyn,NY,11230,-73.9712,40.615604,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"2,000","1,680",1930,"700,000",2/27/17
1044,272 EAST 34TH STREET,Brooklyn,NY,11203,-73.94563,40.650284,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,017","2,245",1910,"700,000",3/6/17
1045,2351 EAST 18TH STREET,Brooklyn,NY,11229,-73.95249,40.59356,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,"2,275","1,786",1930,"700,000",3/9/17
1046,706 EAST 81ST STREET,Brooklyn,NY,11236,-73.91401,40.63734,CANARSIE,02 TWO FAMILY DWELLINGS,"2,000","1,720",1960,"700,000",3/10/17
1047,2825 SNYDER AVENUE,Brooklyn,NY,11226,-73.95103,40.648857,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"2,835","1,116",1901,"700,000",3/13/17
1048,948 ASHFORD STREET,Brooklyn,NY,11207,-73.878296,40.659286,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,703","1,836",1960,"700,000",3/21/17
1049,1319 60TH STREET,Brooklyn,NY,11219,-73.99808,40.628567,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,003","1,640",1925,"700,000",3/22/17
1050,1749 EAST 15TH STREET,Brooklyn,NY,11229,-73.95796,40.607086,MADISON,01 ONE FAMILY DWELLINGS,"2,450","1,624",1935,"700,000",3/22/17
1051,1239 EAST 55TH STREET,Brooklyn,NY,11234,-73.92286,40.626675,FLATLANDS,02 TWO FAMILY DWELLINGS,"2,317","3,392",1960,"700,000",3/24/17
1052,3114 AVENUE P,Brooklyn,NY,11234,-73.94207,40.614037,MARINE PARK,02 TWO FAMILY DWELLINGS,"2,500","1,680",1930,"700,000",3/30/17
1053,31 DAHLGREN PLACE,Brooklyn,NY,11228,-74.023445,40.618782,BAY RIDGE,01 ONE FAMILY DWELLINGS,946,"1,044",1925,"700,000",3/31/17
1054,52 PARKWAY COURT,Brooklyn,NY,11235,-73.96432,40.58975,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,"1,494","1,863",1945,"700,000",4/13/17
1055,1843 HARING STREET,Brooklyn,NY,11229,-73.94201,40.606483,MADISON,02 TWO FAMILY DWELLINGS,"1,800","1,890",1930,"700,000",4/18/17
1056,343 ESSEX STREET,Brooklyn,NY,11208,-73.882126,40.67571,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"1,783","1,666",1910,"700,000",4/21/17
1057,311 EVERGREEN AVENUE,Brooklyn,NY,11221,-73.92431,40.69447,BUSHWICK,02 TWO FAMILY DWELLINGS,"1,600","2,880",1931,"700,000",4/26/17
1058,74 LAWRENCE AVENUE,Brooklyn,NY,11230,-73.97597,40.629505,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"3,339","1,892",1901,"700,000",5/9/17
1059,530 EAST 80TH STREET,Brooklyn,NY,11236,-73.91823,40.63995,CANARSIE,02 TWO FAMILY DWELLINGS,"2,342","2,256",1960,"700,000",5/18/17
1060,441 LINWOOD STREET,Brooklyn,NY,11208,-73.88278,40.67466,EAST NEW YORK,02 TWO FAMILY DWELLINGS,"2,217","1,296",1901,"700,000",5/18/17
1061,1078 EAST 29TH STREET,Brooklyn,NY,11210,-73.94754,40.624878,MIDWOOD,01 ONE FAMILY DWELLINGS,"2,000","1,222",1925,"700,000",5/22/17
1062,5528 KINGS HIGHWAY,Brooklyn,NY,11203,-73.92488,40.64507,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,"2,580","1,482",1935,"705,000",1/9/17
1063,2046 EAST 38TH STREET,Brooklyn,NY,11234,-73.92903,40.60991,MARINE PARK,01 ONE FAMILY DWELLINGS,"2,017","1,800",1930,"705,000",1/13/17
